0.449497365,2.303989053
0.909243236,5.214766606
0.800013084,3.311018521
0.452916434,4.941030785
0.95733465,2.817754313
0.384342781,3.487319395
0.885931627,5.415460879
0.658343054,4.72107195
0.525901354,3.101185787
0.781875845,2.40282747
0.82399813,3.297471299
0.920373044,2.546148494
0.404780539,2.427235275
0.636979209,4.106052639
0.944066748,2.997844751
0.166383205,2.933206687
0.272961248,4.170305185
0.580097212,3.374572865
0.659301033,4.081260615
0.385716186,3.924649732
0.633424556,3.157705133
0.644844708,3.629897541
0.388635957,3.702554957
0.865087311,4.54728345
0.506663375,2.496409983
0.804509312,3.346643177
0.493995893,3.455275819
0.59357224,3.283138433
0.599118339,3.631413259
0.768438041,5.456186223
0.721019123,5.279528418
0.379138517,2.354456932
0.935220447,4.485571112
0.85891414,3.642833395
0.809973623,5.163475668
0.876263727,5.201126117
0.954779892,3.587453954
0.632276736,3.585642635
0.833995207,2.790357831
0.427619367,5.021424554
0.76322028,3.166618578
0.881486839,3.141492688
0.954717967,5.078438956
0.389090877,2.807379181
0.282364216,2.798671083
0.764085816,5.129996959
0.724992931,5.082583915
0.820823581,3.669425679
0.850185356,2.749076995
0.774822073,5.413889397
0.861215122,5.238948946
0.781560019,5.379752003
0.891422427,5.204830047
0.881795648,5.432241797
0.90264078,4.990991411
0.760658541,5.568496603
0.961892207,4.355948959
0.941043139,5.182171241
0.895332213,4.83671256
0.337501171,4.447891942
0.954852708,5.111771381
0.951109685,5.17646193
0.853563871,5.542974458
0.746142202,5.244833064
0.503908381,4.582964687
0.740378837,5.343201128
0.954633095,5.105261281
0.594617523,5.312770598
0.731766831,4.961272536
0.683997919,1.549082785
0.042307523,2.96837492
0.879556181,1.544911005
0.937254385,1.808512671
0.759760295,1.985027576
0.820717462,5.378012702
0.761812971,5.319423725
0.054610419,3.212914232
0.050582323,3.149085145
0.790156924,5.462839128
0.606279373,2.128943781
0.048000395,3.88601942
0.125381356,3.630592831
0.416279898,2.649843583
0.919363593,1.906101355
0.559660457,4.647249546
0.926905056,1.902954189
0.645826542,1.831728049
0.719618341,2.491862214
0.861536072,2.220170061
0.951464793,1.935923386
0.893590495,1.763018187
0.402258336,2.548811208
0.430938475,2.763117451
0.941382126,5.508139654
0.86074528,4.954739261
0.705470439,2.314492663
0.699204479,2.433080308
0.847040122,4.988570104
0.712690074,5.113952088
0.302596732,4.378361263
0.049791635,3.09371709
0.043550785,3.014990583
0.52218666,4.274782621
0.065915442,2.75745721
0.081798461,2.640526539
0.208314207,2.688682852
0.215227111,3.209407969
0.846352309,4.453278783
0.938914793,4.70658572
0.124868028,2.843442
0.850566977,5.010438309
0.554632565,4.426610501
0.907864234,4.928312201
0.118184883,3.013851066
0.545651487,2.471320931
0.099927106,2.837519324
0.155307024,2.921449744
0.330306762,4.94901884
0.471479853,4.235892048
0.697558855,2.363932232
0.191131468,3.369588828
0.199350828,3.173537158
0.067532606,3.267330053
0.319829905,2.957595178
0.28490233,3.014691315
0.128383685,4.4110362
0.764734387,4.925606324
0.130477607,3.368193635
0.941987867,3.427368669
0.207612299,3.173983678
0.124255377,3.405018782
0.272264549,3.054283899
0.183272975,3.23158779
0.612964795,2.798637686
0.235289465,3.101668164
0.521953697,2.4769797
0.170844825,3.266112846
0.09898505,3.53130456
0.195261342,3.242297746
0.138977559,3.024497116
0.647884399,2.340540131
0.90660455,1.801372809
0.807777568,1.656709492
0.470743421,2.478970954
0.214400098,3.302030134
0.465169387,4.841547455
0.08922311,2.866341286
0.101404962,2.928614617
0.065290071,2.821983687
0.201498503,2.439998398
0.606133559,3.358120323
0.627609449,2.476091599
0.410542911,3.644971317
0.048938094,3.214858479
0.943224486,4.360467104
0.959448889,1.95544132
0.461596203,2.09214343
0.052265529,2.74246287
0.84787417,1.768919741
0.82402537,5.404431264
0.275968871,2.558347603
0.278156625,2.469720432
0.091109879,3.402103982
0.726559846,3.245747994
0.583927408,2.742188362
0.645128815,4.620320213
0.905413776,3.610644851
0.165587592,2.280638408
0.353025764,2.596943237
0.732993527,2.216354459
0.836784119,5.023156161
0.267703958,4.741806275
0.881981857,5.42772454
0.821405239,4.378522794
0.740338325,3.12260039
0.445471379,3.002356495
0.056653514,2.743071187
0.91745419,5.691761446
0.687654922,3.833911843
0.1342306,2.766275504
0.476907412,2.069324905
0.323544214,2.800985306
0.781787319,2.351527658
0.789836128,2.253567032
0.913495946,3.871574869
0.109339254,3.033662373
0.826045476,2.0646619
0.12080957,2.734415551
0.527438315,5.246898396
0.2295185,2.996709743
0.329751825,2.718459914
0.801198184,5.416091082
0.656046365,1.848294208
0.142824174,2.676977027
0.480924209,2.538667802
0.804062907,4.131175101
0.188416751,3.638806607
0.21329782,3.257947118
0.116499813,3.065855802
0.90852222,2.144240754
0.931617564,2.232663814
0.05101484,2.863946353
0.940339899,4.558786645
0.844625895,2.24311743
0.200888947,2.523392603
0.828519365,3.608098967
0.055316958,2.909291508
0.664074252,5.360895232
0.773313427,2.262128615
0.060805737,2.924725546
0.904283541,4.208334953
0.434088174,3.945283684
0.922703937,1.815209572
0.063122649,2.939343451
0.303612411,3.604970223
0.860744423,2.111377836
0.779741876,5.490259291
0.456803742,5.376727067
0.423511639,2.093852275
0.174997693,2.682791687
0.148186333,3.179892888
0.512911359,4.920966032
0.082693252,3.125575525
0.219117043,2.77881441
0.509489931,3.390604945
0.503304202,3.428384028
0.761781604,4.761511582
0.613104107,2.638881314
0.053609615,3.603548449
0.29696034,2.351124662
0.745334509,2.394007525
0.305927642,3.937430114
0.952669838,5.093817279
0.048413282,3.590090669
0.56357666,2.83567202
0.386077844,2.646303933
0.865317232,4.136883385
0.803717595,2.276010507
0.053067007,3.148013938
0.945216557,5.143045511
0.526344809,2.077880194
0.053013442,3.148128426
0.305948332,2.804474201
0.900434213,3.367362207
0.929737894,1.625454706
0.869592596,1.919251169
0.633017718,1.324363544
0.119949675,4.420281916
0.564309043,3.361062515
0.601607268,3.39624932
0.956687039,3.999261855
0.836152128,5.334912264
0.77584974,4.266314993
0.669052209,3.998889936
0.116104043,3.506390492
0.594149411,3.449647069
0.423423309,3.272384128
0.514172904,2.010804699
0.805265534,3.795795726
0.286822747,2.810034016
0.266820484,3.965442257
0.367037086,4.556807947
0.732601198,4.396773576
0.145724325,3.173806757
0.740040296,4.200772023
0.080318214,2.974162171
0.172662545,2.597892168
0.57546787,1.816129878
0.765147766,2.260847992
0.203396289,2.656924782
0.750110154,2.376527104
0.702538155,2.034607755
0.13689178,3.146262041
0.697469782,1.361244427
0.121947445,3.016759707
0.955070086,2.020239532
0.101161176,2.278762998
0.135871058,2.738836654
0.661195459,2.002328469
0.916200419,1.870020858
0.121833511,3.052900831
0.697552861,1.672999832
0.831685397,1.595895553
0.941911897,2.073054459
0.23849029,2.798063701
0.276972472,3.359607852
0.744591293,1.642208703
0.073404428,2.97745295
0.517826147,3.091619275
0.923863207,1.78995727
0.86104676,1.756726086
0.910337934,4.945621781
0.805224262,1.617843245
0.743233376,3.266308065
0.661566593,3.191562345
0.790133958,4.032392944
0.278316309,4.996400319
